base_error,width,power,trial,reson_factor,eff_error,mem_stab,cycle_score,T_int,I,success,fail_reason
0.06,0.05,4.0,2820,0.9994745280129395,0.003431684534091103,0.8963071735943551,1.6228778884792283,0.37819726787772573,3.5107668332013007,1,None
0.06,0.05,4.0,2821,0.0004226498507053427,0.065999999999998,0.8746921476093221,1.6024186633574362,0.3892818976071593,3.372509400324,0,Genetic
0.06,0.05,4.0,2822,1.876672930882651e-08,0.066,0.8720593355363031,1.5959014539036458,0.3846066332298898,3.3813522168057073,0,Genetic
0.06,0.05,4.0,2823,0.0007305270334611697,0.06599999999998214,0.8416438027481956,1.5293588700469263,0.3862284815480537,3.20361509044363,0,Genetic
0.06,0.05,4.0,2824,0.9975787964404115,0.0039050360406801387,0.8368664627909463,1.5299949575307534,0.38147071536731114,3.2437111474351004,1,None
0.06,0.05,4.0,2825,1.5859159322407005e-07,0.066,0.8554947384383274,1.5631584118487103,0.38959217820569936,3.270432368337116,0,Genetic
0.06,0.05,4.0,2826,4.470106345009819e-15,0.066,0.9028157590828999,1.617298171249416,0.38557285388646256,3.438901610444173,0,Genetic
0.06,0.05,4.0,2827,0.836211973921296,0.03534275892839029,0.8055058191202462,1.4859557992751842,0.3829681425296883,3.1291127067000377,1,None
0.06,0.05,4.0,2828,0.7581366729474779,0.04528630577006884,0.8389465644999163,1.5406444540947026,0.3679419247514697,3.3948272199718934,1,None
0.06,0.05,4.0,2829,0.20772534171333343,0.06588325844627067,0.8505056083244577,1.5494054451293935,0.36459653283082505,3.4509275997152415,0,Genetic
0.06,0.05,4.0,2830,4.3407354252199947e-07,0.066,0.8913671954760412,1.6188779734929872,0.3895451256734493,3.4065124154257393,0,Genetic
0.06,0.05,4.0,2831,0.49342154121435267,0.06228345014656614,0.9073524849645866,1.6335648819925785,0.3835957958954033,3.491084058028099,0,Genetic
0.06,0.05,4.0,2832,0.7979112683056903,0.04058524460590385,0.8298250002829399,1.5302341275170295,0.3735765977881421,3.3275741595578223,1,None
0.06,0.05,4.0,2833,0.06376727614299751,0.06599896328589878,0.8295572093729776,1.5085604225267746,0.38755965558941624,3.1423767361478316,0,Genetic
0.06,0.05,4.0,2834,0.9946146776138355,0.004639767534044538,0.9119324974932799,1.6982634381638684,0.39497109455043256,3.571960708087585,1,None
0.06,0.05,4.0,2835,0.6357845520825244,0.05575510700365245,0.8855284171040407,1.6085976207398824,0.37843600584041487,3.4761853510284646,0,Genetic
0.06,0.05,4.0,2836,4.021625862913331e-07,0.066,0.880488227293869,1.6200508585118008,0.3915186472150104,3.403872723899326,0,Genetic
0.06,0.05,4.0,2837,0.6770391889387664,0.052825844926227654,0.8496534354976668,1.547865506498193,0.39252496634788175,3.2098704663316373,0,Genetic
0.06,0.05,4.0,2838,0.9669174887041525,0.011194366454137758,0.8181737048394214,1.5189836164282922,0.3781422518661929,3.234170025859336,1,None
0.06,0.05,4.0,2839,0.8235464100998212,0.03715836645763221,0.8581686656501126,1.5707221287288915,0.3829619293217128,3.3469592813411553,1,None
0.06,0.05,4.0,2840,2.3635385163164546e-16,0.066,0.8531107433699884,1.5305494712840748,0.39600101660900533,3.1275334499875305,0,Genetic
0.06,0.05,4.0,2841,0.0015808214716405528,0.06599999999960844,0.8462390676367428,1.5487661693674721,0.39239378453628343,3.195918106161369,0,Genetic
0.06,0.05,4.0,2842,0.7817552226226967,0.042581951237303614,0.8164098322843979,1.481358880968125,0.3732519476726098,3.1822498212978068,1,None
0.06,0.05,4.0,2843,0.000647822520828626,0.06599999999998896,0.8786721273060671,1.6124973142570274,0.38913891985605625,3.387514689033762,0,Genetic
0.06,0.05,4.0,2844,0.04597432083626898,0.06599971988986045,0.851688504631387,1.5446866210270414,0.37880777317189956,3.2988481094562423,0,Genetic
0.06,0.05,4.0,2845,0.2941166979130017,0.0655308126799825,0.8269789346019161,1.5157613483349313,0.37035585884232014,3.3108623710638767,0,Genetic
0.06,0.05,4.0,2846,0.7530936374390305,0.045831971116691864,0.8678170288887876,1.566916557687906,0.378022639889009,3.381386273653703,1,None
0.06,0.05,4.0,2847,7.708211652860018e-07,0.066,0.8987754201956324,1.6400178639806124,0.36997689191404715,3.634342503183057,0,Genetic
0.06,0.05,4.0,2848,0.22595548628177356,0.06583655971786097,0.8788650400604008,1.6079825217654713,0.38268827948472695,3.440709076092253,0,Genetic
0.06,0.05,4.0,2849,0.9536521040969925,0.014140607363790896,0.8395483430476339,1.5251031488716114,0.38373604342009016,3.2170687938027744,1,None
0.06,0.05,4.0,2850,0.9125786515537039,0.022514070212425397,0.8140639577999821,1.4945166879045757,0.3882671563291697,3.109806735700139,1,None
0.06,0.05,4.0,2851,0.0004242851387449214,0.06599999999999798,0.8439496835112563,1.518460103532431,0.36992642077235793,3.3205935312622636,0,Genetic
0.06,0.05,4.0,2852,9.904230150916901e-11,0.066,0.9501932962556826,1.7220442310612545,0.37585195066887467,3.8034076534187435,0,Genetic
0.06,0.05,4.0,2853,1.7247745565396852e-07,0.066,0.8532192474755097,1.5601735565763726,0.38173350567438724,3.3409514326200407,0,Genetic
0.06,0.05,4.0,2854,1.6021005738252219e-10,0.066,0.9169770679568894,1.6514188327641328,0.38988063584650534,3.481586224413192,0,Genetic
0.06,0.05,4.0,2855,0.03347680784666743,0.06599992125124456,0.8724940765033511,1.5829486956844383,0.3811832316540582,3.377644137447425,0,Genetic
0.06,0.05,4.0,2856,2.3229548599655733e-07,0.066,0.9100955717136916,1.6588683522260022,0.38127007880245867,3.600203629023335,0,Genetic
0.06,0.05,4.0,2857,0.8458511037906491,0.03390456824160555,0.8306105694904344,1.485274269709595,0.38511530013039336,3.106870260256801,1,None
0.06,0.05,4.0,2858,0.6386335117936397,0.055570238988230936,0.8446950837887702,1.55241195545321,0.3784348627028288,3.3279068497269146,0,Genetic
0.06,0.05,4.0,2859,0.00021470111915551301,0.06599999999999988,0.8784667507521104,1.5780397843228202,0.38005903428649696,3.403305473792247,0,Genetic
0.06,0.05,4.0,2860,0.6999490765889547,0.05095011017788016,0.8862008938056715,1.5939839116455172,0.3805794806772986,3.4303980071283706,0,Genetic
0.06,0.05,4.0,2861,1.3443496982967162e-12,0.066,0.8309117187272844,1.5039623657313865,0.380184273967847,3.1791126618152457,0,Genetic
0.06,0.05,4.0,2862,0.1371182150028383,0.06597783599983044,0.8594607604088577,1.5631514745332689,0.3813252203114412,3.3368277861176305,0,Genetic
0.06,0.05,4.0,2863,0.9026862996562081,0.02436918192219703,0.9187564321235882,1.6774012997809604,0.38002099484793456,3.645417084206062,1,None
0.06,0.05,4.0,2864,0.00036700075924453067,0.06599999999999887,0.7920971252766074,1.4558798277472718,0.38045072490847964,3.0649042463387195,0,Genetic
0.06,0.05,4.0,2865,0.8939258842073738,0.025961887844459873,0.8617633852068713,1.5735554521070174,0.373529677836176,3.4248778883123907,1,None
0.06,0.05,4.0,2866,1.0955988995439837e-05,0.066,0.8775921581354259,1.6280493703922136,0.3770499387669248,3.543071800450218,0,Genetic
0.06,0.05,4.0,2867,1.2256576493451956e-10,0.066,0.7895671718986296,1.4774851282339831,0.3756298110246759,3.1673330009889473,0,Genetic
0.06,0.05,4.0,2868,0.9904691722577987,0.005656375452110533,0.8176727094429522,1.4921740206616132,0.38819323938128514,3.100175982719611,1,None
0.06,0.05,4.0,2869,0.27682379896487447,0.06563180215847007,0.8483761804202594,1.5476556244041018,0.3785940927347459,3.326051365606117,0,Genetic
0.06,0.05,4.0,2870,1.0674222332756845e-08,0.066,0.8744084204387399,1.5964529745503218,0.3750741813074168,3.4768833443240923,0,Genetic
0.06,0.05,4.0,2871,0.8194427522664721,0.037728945075075765,0.8342740349197135,1.5034331089387452,0.3832739456974253,3.158654944186106,1,None
0.06,0.05,4.0,2872,2.949072019603525e-11,0.066,0.8503706728537459,1.530678574578256,0.37990098563190805,3.262950291642809,0,Genetic
0.06,0.05,4.0,2873,0.9889611712055151,0.006023032563095378,0.8901413527524976,1.633183417499611,0.36423103068623974,3.6882047074813458,1,None
0.06,0.05,4.0,2874,1.430474601146586e-05,0.066,0.8561938539104239,1.5512622152315219,0.37039309044600316,3.401423533658726,0,Genetic
0.06,0.05,4.0,2875,0.007839089672653364,0.06599999976322815,0.8955289514194537,1.6490732098186212,0.3897689306362618,3.483143663662091,0,Genetic
0.06,0.05,4.0,2876,0.6988709589285996,0.05104262035144301,0.8680945579424768,1.5692341578283284,0.3968935395557722,3.2043099335662415,0,Genetic
0.06,0.05,4.0,2877,0.9953027036512382,0.004469807187760251,0.8943088510214,1.6283041773800822,0.3781816034136829,3.5284872114641286,1,None
0.06,0.05,4.0,2878,0.5904629094768449,0.058378542547686124,0.8334164245831218,1.530200720166133,0.36898672744801186,3.357848285897752,0,Genetic
0.06,0.05,4.0,2879,0.959794586860783,0.01279153554988762,0.8781467016529627,1.5805780052573135,0.3831881665849314,3.3744133316164553,1,None
0.06,0.05,4.0,2880,0.990539726859547,0.005639179660636697,0.8676577058859636,1.5696013837338973,0.36878177953341634,3.4608381472450462,1,None
0.06,0.05,4.0,2881,0.6544658455294624,0.05449688427360417,0.8425863890365617,1.5332222148345427,0.3935749357415737,3.1532511716939675,0,Genetic
0.06,0.05,4.0,2882,0.805861213407732,0.0395571321557541,0.891125600908266,1.619700475593613,0.3832804067876909,3.468637940442049,1,None
0.06,0.05,4.0,2883,7.218042510576105e-07,0.066,0.8120715092486126,1.4884123072952904,0.3657522644821646,3.274825025282234,0,Genetic
0.06,0.05,4.0,2884,0.12220969535350379,0.0659860141074687,0.8830923279934959,1.602567476580289,0.3794595276787377,3.440012693665443,0,Genetic
0.06,0.05,4.0,2885,0.0008784276265277119,0.06599999999996267,0.8190318902652177,1.4913108420053847,0.3894769092055492,3.0796595888146787,0,Genetic
0.06,0.05,4.0,2886,0.08577291474092873,0.06599660634089502,0.8304102034473071,1.523885532515585,0.38369311395801226,3.210807406123315,0,Genetic
0.06,0.05,4.0,2887,0.36840691879445114,0.0648450088620636,0.8917843601560399,1.62070808208764,0.38265010336177935,3.4682760047475316,0,Genetic
0.06,0.05,4.0,2888,0.49945107754141577,0.06209843040105481,0.8620717038326161,1.5503176338169098,0.38785721797473766,3.240446479931614,0,Genetic
0.06,0.05,4.0,2889,0.000216820493922981,0.06599999999999986,0.8763752251569659,1.566918495617314,0.37112155766547716,3.432849964630137,0,Genetic
0.06,0.05,4.0,2890,0.0788802964626905,0.06599757259815577,0.8773513761277717,1.6003176548499618,0.3692701648848891,3.55769379078863,0,Genetic
0.06,0.05,4.0,2891,0.8941394283606692,0.02592361635441476,0.9038624056748034,1.6607961789759877,0.38335710707685217,3.5797278864915847,1,None
0.06,0.05,4.0,2892,0.0307053024148803,0.0659999442658917,0.8854287488888164,1.590487779202763,0.387080338895442,3.35720562806802,0,Genetic
0.06,0.05,4.0,2893,0.0012461796192482558,0.06599999999984879,0.8730693808551334,1.6008171817107895,0.38909408375574794,3.3569135113087714,0,Genetic
0.06,0.05,4.0,2894,0.9999553764457332,0.0033111908383197993,0.8156313961683005,1.4882515891008692,0.3782074185842031,3.1551522450759215,1,None
0.06,0.05,4.0,2895,0.18557543337786878,0.06592563827176866,0.9194641700641796,1.6557375715109823,0.37865061824502166,3.5949220808131748,0,Genetic
0.06,0.05,4.0,2896,0.047279488481211863,0.06599968670128198,0.8586317448465866,1.5565598605986677,0.38453798958783414,3.292566467406246,0,Genetic
0.06,0.05,4.0,2897,0.5811537167812637,0.0588479322533105,0.8920650613820498,1.6328438244708232,0.3784578855979873,3.55118377241954,0,Genetic
0.06,0.05,4.0,2898,0.0004103043041149561,0.06599999999999823,0.8911644139788076,1.6166834711860143,0.3871519791546231,3.4260843490157815,0,Genetic
0.06,0.05,4.0,2899,0.0005693318477916001,0.06599999999999341,0.9249819974661907,1.6531875762323829,0.3821576424931887,3.5608497726903257,0,Genetic
0.06,0.05,4.0,2900,3.169090362430289e-06,0.066,0.8643077274027016,1.5738801699340186,0.38944724922502205,3.289279689797696,0,Genetic
0.06,0.05,4.0,2901,0.28729311369611693,0.06557286180722605,0.8299545973993374,1.5021936734697854,0.38563947123054165,3.1326277222317978,0,Genetic
0.06,0.05,4.0,2902,7.236165594951471e-11,0.066,0.8713267044003371,1.5966114844042312,0.3761777460843838,3.466509712981224,0,Genetic
0.06,0.05,4.0,2903,2.5401139638446635e-08,0.066,0.9034342719873366,1.6432716709697577,0.37584629196939084,3.591742662667527,0,Genetic
0.06,0.05,4.0,2904,0.35479120751639714,0.06500652044290946,0.8532476025314192,1.5463748378696867,0.38099871984394545,3.2931602496607777,0,Genetic
0.06,0.05,4.0,2905,8.797182810128313e-09,0.066,0.8472205851926473,1.5566407969507368,0.37099409078159024,3.420169341097298,0,Genetic
0.06,0.05,4.0,2906,0.0022054521405672953,0.0659999999985166,0.8410614463319485,1.5305524261044376,0.3872667575299623,3.193958790321037,0,Genetic
0.06,0.05,4.0,2907,0.0324439835379859,0.06599993052889125,0.8539878623021587,1.5475625612511061,0.3791920857370256,3.3191053267502126,0,Genetic
0.06,0.05,4.0,2908,0.5372210301151764,0.06077748661275597,0.8251721179201973,1.4890887172176634,0.37368137043804767,3.2187493214453946,0,Genetic
0.06,0.05,4.0,2909,6.376199617664563e-09,0.066,0.8182750168841032,1.5027030578542186,0.3857059270669674,3.141989589090734,0,Genetic
0.06,0.05,4.0,2910,0.37176343785009613,0.06480233807467371,0.8072331446533991,1.4499060749553987,0.37854649162902465,3.059412955216293,0,Genetic
0.06,0.05,4.0,2911,0.00016419689658525222,0.06599999999999996,0.9056332213281191,1.6410593232856874,0.38577710433236845,3.5017564599553053,0,Genetic
0.06,0.05,4.0,2912,0.09001730397366807,0.06599588308834659,0.7972985592653474,1.4908814246388677,0.3889847893583647,3.0829251870884513,0,Genetic
0.06,0.05,4.0,2913,0.17134159893257567,0.06594595956923018,0.7958095247468252,1.4527010058152157,0.3842536427907189,3.01705126325509,0,Genetic
0.06,0.05,4.0,2914,3.939184508912035e-06,0.066,0.8452685502220055,1.5483868635526277,0.394645897973905,3.1794754098327282,0,Genetic
0.06,0.05,4.0,2915,0.2072960765080163,0.0658842204466157,0.8457449605173777,1.5409058926469679,0.3729989147963787,3.359054191440497,0,Genetic
0.06,0.05,4.0,2916,0.7543107839558802,0.045701272785243476,0.851202971399786,1.548759916601148,0.3738835818158979,3.3639434144834133,1,None
0.06,0.05,4.0,2917,9.789135545197578e-08,0.066,0.8394143654242181,1.516093273036684,0.384557417214576,3.18558783888658,0,Genetic
0.06,0.05,4.0,2918,0.21570218936020943,0.0658642669045262,0.8878739404767739,1.6145761440481705,0.38077237922540624,3.477990507502121,0,Genetic
0.06,0.05,4.0,2919,0.865262451265559,0.03085537034901282,0.8164800453323514,1.4887273501343752,0.3914839786667262,3.061432423435891,1,None
0.06,0.05,4.0,2920,0.2583232290320474,0.0657207961621496,0.9151724947329495,1.6581718246746973,0.3741972278660465,3.6553285574024956,0,Genetic
0.06,0.05,4.0,2921,0.9018309257572982,0.024526753082455725,0.8172479779282186,1.495695960030623,0.383230009333067,3.145445555074052,1,None
0.06,0.05,4.0,2922,0.8793613678884197,0.028508132810052628,0.9268723904776359,1.7039801339292453,0.37832810150868096,3.7479361129096382,1,None
0.06,0.05,4.0,2923,0.08332052342362903,0.06599697813193557,0.8657190989773887,1.5889763286734098,0.3682369132384697,3.526854814185581,0,Genetic
0.06,0.05,4.0,2924,0.15007980881195332,0.06596819051689783,0.9069699802219483,1.6489839012877714,0.3876611763617715,3.5046477950166084,0,Genetic
0.06,0.05,4.0,2925,0.853903767536361,0.03266478505980977,0.8381633858083426,1.5305770320511305,0.3832567534881105,3.232254124146304,1,None
0.06,0.05,4.0,2926,4.7781582755353565e-08,0.066,0.890003778728038,1.6330123625833686,0.3851506126358667,3.487381993408698,0,Genetic
0.06,0.05,4.0,2927,0.8494117623496212,0.0333607159805479,0.8523666360420274,1.5479675236124193,0.3860284966477976,3.2597137710569446,1,None
0.06,0.05,4.0,2928,0.029127290871395945,0.06599995486973206,0.8683416736215311,1.5795445054348636,0.37279026520023056,3.4442482094664872,0,Genetic
0.06,0.05,4.0,2929,0.6218348126964701,0.05662507788760653,0.9200183808294689,1.6785437504712089,0.37872089133998477,3.665705606362895,0,Genetic
0.06,0.05,4.0,2930,1.0517355867589195e-12,0.066,0.8747651590830164,1.5968934898674483,0.3804238154683633,3.4311461833315695,0,Genetic
0.06,0.05,4.0,2931,0.8671231779596993,0.030552082960476092,0.8744969643692597,1.5856320799088357,0.38802157842786095,3.335062581016784,1,None
0.06,0.05,4.0,2932,2.9124570168760295e-10,0.066,0.8665490833051945,1.5888854608327736,0.37634942970961627,3.4432491738270237,0,Genetic
0.06,0.05,4.0,2933,0.9968229777344912,0.004093008056657792,0.968743035806864,1.7728120646647643,0.38813752372654875,3.8143862190988975,1,None
0.06,0.05,4.0,2934,0.015150907987233727,0.06599999669613583,0.8494877051757702,1.5543493908862374,0.3795039843618367,3.3408787571506826,0,Genetic
0.06,0.05,4.0,2935,2.11340822827282e-05,0.066,0.808684216182441,1.468075555352234,0.38934641616089866,3.021393219076434,0,Genetic
0.06,0.05,4.0,2936,0.0007382603165805555,0.06599999999998138,0.8946519902929737,1.6253368973734232,0.3966787721397619,3.3610441651935403,0,Genetic
0.06,0.05,4.0,2937,0.00477655531762234,0.06599999996736175,0.7853840081028765,1.4529245705662615,0.40233876701677546,2.877950243455848,0,Genetic
0.06,0.05,4.0,2938,5.142428174601496e-06,0.066,0.8929205773485036,1.638994688995501,0.3698909231966254,3.646968465216558,0,Genetic
0.06,0.05,4.0,2939,0.9803087106003465,0.00809461049623628,0.8619892400098752,1.579523583655928,0.38473414725579075,3.3528127030526775,1,None
0.06,0.05,4.0,2940,0.4336521261879955,0.06378265402884974,0.8645566379314004,1.565970605060725,0.38382719184537284,3.3221889615996836,0,Genetic
0.06,0.05,4.0,2941,0.9243679616304462,0.020223026225390503,0.8477575236232446,1.5509943526617205,0.37352605429662156,3.3692671572002695,1,None
0.06,0.05,4.0,2942,0.6302203566035466,0.05610906724455726,0.9237291888395359,1.6859812282546727,0.37797230642012436,3.693026294169426,0,Genetic
0.06,0.05,4.0,2943,5.532239092134113e-05,0.066,0.8551852773561235,1.570612986933616,0.36519566825114513,3.4906160882738786,0,Genetic
0.06,0.05,4.0,2944,0.9918237158067295,0.0053255993015517665,0.8059486265922531,1.4740524293778314,0.37669956125440407,3.1595429220257363,1,None
0.06,0.05,4.0,2945,0.8719993521932606,0.029747981744863653,0.8727229256036813,1.588667296459754,0.39197596238256477,3.3125182348991595,1,None
0.06,0.05,4.0,2946,0.1497837101427262,0.06596844080794988,0.8490612819590668,1.526623480160137,0.3889354261498685,3.1753408652177675,0,Genetic
0.06,0.05,4.0,2947,0.11830254560356156,0.06598771871245061,0.8246553104248999,1.506349839290474,0.3682744286586719,3.290979996362711,0,Genetic
0.06,0.05,4.0,2948,0.7996714335759202,0.0403602450978807,0.7895646917206237,1.4530793859471798,0.3732597566048469,3.108048155290727,1,None
0.06,0.05,4.0,2949,0.0003949485599592101,0.06599999999999848,0.8898452136638113,1.599422387705446,0.36992646077782215,3.5431409261241167,0,Genetic
0.06,0.05,4.0,2950,0.001239073765449276,0.0659999999998522,0.8852319679637124,1.6134395318094779,0.37989096328658833,3.4839488054507104,0,Genetic
0.06,0.05,4.0,2951,3.13173268352951e-05,0.066,0.9284519851959547,1.6793468265418559,0.3849624439882593,3.603924313731334,0,Genetic
0.06,0.05,4.0,2952,8.883074119403729e-10,0.066,0.8692664681413677,1.595772429878805,0.37622829838094135,3.4649413101698356,0,Genetic
0.06,0.05,4.0,2953,0.21933156208586413,0.06585489844467707,0.8485232742835548,1.5473874570064843,0.3746567602230458,3.3494559171168494,0,Genetic
0.06,0.05,4.0,2954,0.6612020475523167,0.05401593102480941,0.8796319861427087,1.5857070371339566,0.37937359429128237,3.3921151633394175,0,Genetic
0.06,0.05,4.0,2955,7.548796142960002e-08,0.066,0.8470648106407165,1.5442767953661438,0.37682175637780696,3.3312324603412966,0,Genetic
0.06,0.05,4.0,2956,0.011760679436949683,0.06599999880050846,0.9216076773221635,1.6799434659680055,0.3873981515815408,3.5735289852019503,0,Genetic
